iteration;g_mean;velocity_mean
0;0.20965066210381758;-0.2909498480331642
1;0.07474523156422418;-0.31858096603171826
2;0.013097761479082717;-0.3598898456085083
3;0.001272760750650238;-0.3484223492524676
4;3.6270933261298394E-4;-0.32664936096950703
5;1.2033329528177207E-4;-0.3042865453066061
6;6.31885830055768E-5;-0.28176128836922215
7;6.813932538718614E-5;-0.25920691138090046
8;1.1734485965398608E-4;-0.23665799945479327
9;2.317729539003794E-4;-0.21415812473477294
10;4.812988655127675E-4;-0.191771006871802
11;0.00100179171323086;-0.16962882132030885
12;0.0021683021262369376;-0.1479999470980887
13;0.004117820011680622;-0.1275148171951292
14;0.006437048044668292;-0.10893660844692821
15;0.008680627598111253;-0.09259200551223334
16;0.010844489370521557;-0.07835550246118068
17;0.013472978394500179;-0.06603766391712032
18;0.01699250382369417;-0.05607507067875972
19;0.021264720542320478;-0.04918166179839921
20;0.024932827724563865;-0.045993774880747365
21;0.025691963255968463;-0.04584733936118627
22;0.024543101913426454;-0.04554111408213622
23;0.02500854980943304;-0.04236864090205778
24;0.02909949362974528;-0.037453879832216444
25;0.03637318132758055;-0.03309125741787562
26;0.04490172176308399;-0.030801949932531093
27;0.05211394952492483;-0.03126262540102892
28;0.05735830796886123;-0.03248069138092567
29;0.06233233288791551;-0.032368498806030835
30;0.0685953777571213;-0.031115895033494316
31;0.0755750796079823;-0.030776407213064412
32;0.08169225427586987;-0.03236583376371666
33;0.08514240115183777;-0.03617977750104051
34;0.0858345451779236;-0.04054997121061577
35;0.08472635268506667;-0.04447516468422437
36;0.08294331125543762;-0.04744460438835732
37;0.08122891389468441;-0.05002619200042284
38;0.07957860069187721;-0.052747823256396875
39;0.07852368361520937;-0.05457700226179103
40;0.07778555811131445;-0.055759814790179864
41;0.0774762461097682;-0.05600333067157899
42;0.07830450253409078;-0.05472205329581795
43;0.08001229101119098;-0.05307205400940608
44;0.08217001943992211;-0.05154579864354554
45;0.08421016226170178;-0.05056473990584663
46;0.08584472573981347;-0.049802337410197225
47;0.08658642814495358;-0.04963479370796236
48;0.08733143139634697;-0.04895562669856559
49;0.08871740132795476;-0.04788763582154178
50;0.09088782158754842;-0.046574724738714504
51;0.09313545575053842;-0.045391176914538145
52;0.09473957666171287;-0.04491986865772118
53;0.0962204398669162;-0.04426492216878207
54;0.0980463858295501;-0.04311184687417465
55;0.10008644006676996;-0.04192641665392662
56;0.10232231689001818;-0.040613954171343766
57;0.10427707068343854;-0.039561878219887124
58;0.10569929777613825;-0.03901295323863964
59;0.10641321511186268;-0.03908618406748906
60;0.10678253126529233;-0.0391516794430378
61;0.10772298843354282;-0.03850584261568665
62;0.10917380880843057;-0.03746534575883709
63;0.11101665866465715;-0.036167826582564976
64;0.1130250583093789;-0.034888285272044725
65;0.11463907201012766;-0.033993268772103555
66;0.11597163395119636;-0.03313148582272628
67;0.11756434223567062;-0.03191703109416829
68;0.11918996086973274;-0.030976934212387775
69;0.1207656444236935;-0.03000154600771741
70;0.12213414679555809;-0.028993094901970946
71;0.12356666154039568;-0.028077447615511637
72;0.12469041009163499;-0.0278209238996275
73;0.12619926448265056;-0.02694995051055395
74;0.1278352523603692;-0.026142160644706
75;0.1295922736089527;-0.02528420035158757
76;0.13136305407682403;-0.024409084871742412
77;0.13314958897704376;-0.023464638603046664
78;0.13438001907362154;-0.02334483700888021
79;0.1359020844604307;-0.02241224645616837
80;0.1376250312865547;-0.021331771163137985
81;0.13901773249546778;-0.02060818043596796
82;0.14044795854367842;-0.019722953645861456
83;0.14178914383420543;-0.018922682239624372
84;0.1432443201062505;-0.018052660364877883
85;0.1448280284770032;-0.017359586642339605
86;0.14647847641255254;-0.016778552549435825
87;0.14774935124383481;-0.016504647437554833
88;0.1486697377368402;-0.016308705946467196
89;0.14957728301685463;-0.016009172955403737
90;0.15055038179606822;-0.01550627654941189
91;0.15155485211720834;-0.015044264511064578
92;0.15250937366733783;-0.01458879065472879
93;0.15389195112619966;-0.01376914032871351
94;0.15557459450507333;-0.012813873223588988
95;0.1572093674649682;-0.011901256328544515
96;0.15886880559652236;-0.0109961835947232
97;0.16041771158746515;-0.010336142997711883
98;0.1617961917070584;-0.009433594312223622
99;0.16326910545506323;-0.008514655889429333
100;0.16511093162995877;-0.007405851977361875
101;0.16698299752030651;-0.006201707320436177
102;0.16908994354357312;-0.005036022246033192
103;0.17113479665072548;-0.00388191924812658
104;0.1725451953939447;-0.00330438336452681
105;0.17371357653118968;-0.002549105664578642
