iteration;g_mean;velocity_mean
0;0.0599848505037857;-0.06002573012281818
1;0.05491045391745758;-0.0600756358209809
2;0.05548462525535948;-0.05702966130128301
3;0.056382518135315404;-0.054093364501092575
4;0.056755878646129646;-0.05177500425256051
5;0.057319554789231474;-0.04869417901644659
6;0.0578393990909709;-0.04587462991172676
7;0.05814650004206758;-0.04311713387287687
8;0.058602297821330675;-0.040700660436385754
9;0.05861645911156681;-0.037932057665623194
10;0.058494351708255024;-0.034797807043784455
11;0.05869657642409263;-0.03177187271930042
12;0.05980738613977812;-0.028195971872294084
13;0.061302123101219186;-0.02424848528131226
14;0.0618019782607115;-0.022239259760495973
15;0.06085956580746319;-0.020923516820930507
16;0.05872453938369926;-0.019984268957466463
17;0.05802854320936912;-0.017536524310801334
18;0.058880276241580744;-0.013512486384976468
19;0.059916364343222187;-0.010465294405177898
20;0.061490726884215266;-0.008207823385132684
21;0.06298537694308923;-0.0081626602475518
22;0.06391430824151718;-0.009139540533184056
23;0.0626560138527247;-0.010945860562493708
24;0.061005244168624496;-0.011246158787465505
25;0.060595717446125706;-0.00993794331946164
26;0.06168187612120113;-0.00824782475920732
27;0.06309766391027251;-0.008465505205139856
28;0.06323392134030957;-0.010405242659059169
29;0.061469657820016746;-0.012808601009059803
30;0.059979860561028234;-0.014023985934443966
31;0.05941776156308144;-0.013649126199197661
32;0.0592975408372252;-0.01339564072529698
33;0.0594105357115437;-0.013711958440286803
34;0.059318677871807446;-0.014577343824662897
35;0.05822621138278826;-0.0157825283500033
36;0.056830090480325016;-0.01561853663839067
37;0.056033957672154334;-0.01417393674642162
38;0.05698444130341962;-0.01180483686757747
39;0.0591097558776834;-0.010471951247545202
40;0.06005280240237013;-0.011067424542836213
41;0.05874336704283778;-0.013447417948065449
42;0.05679302978749419;-0.01466290160801148
43;0.05633637645071206;-0.013487299694953742
44;0.056663709330804314;-0.012383621957562181
45;0.05765273328447914;-0.011023796799564462
46;0.05825539192441507;-0.01090175148899857
47;0.05858137608740897;-0.010544160852167531
48;0.05840166518957126;-0.010014536366709691
49;0.05853240946661139;-0.009121248154040171
50;0.059632406165929616;-0.007827856663519081
51;0.06020228006020541;-0.0077076929583804145
52;0.059607437020857655;-0.008754484859201966
53;0.058502416208721666;-0.009574812103497638
54;0.057339292750366234;-0.009725783142316884
55;0.05676274947211048;-0.009239533340716978
56;0.05778992464545436;-0.007951273133715603
57;0.060001687521502714;-0.006924406227577134
58;0.060856396891870876;-0.00782017929889238
59;0.06098708443323066;-0.008122419319885586
60;0.06128977492677488;-0.007886609449797768
61;0.06222693136195654;-0.006602243607155572
62;0.06474729883980426;-0.004440396738478298
63;0.06769028784630203;-0.0036052333387860333
64;0.06897248481572588;-0.005174855145280851
65;0.06792482850669666;-0.008092063627295028
66;0.06663523477536143;-0.009789249863550132
67;0.06546849896662117;-0.010528159538760958
68;0.06538688483845026;-0.01018575475989515
69;0.0664766168527173;-0.009302255916999888
70;0.06811922059302047;-0.00924225868299758
71;0.06797604029668818;-0.011033691570671373
