iteration;g_mean;velocity_mean
0;0.20701812160754343;-0.2918994879971459
1;0.07327696750384433;-0.3194210067121585
2;0.013204496387371867;-0.3587350003250476
3;0.0017452728545364242;-0.34693475961788894
4;3.678223679036458E-4;-0.3256383202891711
5;6.0918576407846605E-5;-0.30336312132627674
6;5.073512716491318E-5;-0.280802257151952
7;7.139821071542552E-5;-0.2582312095283827
8;1.1936152972642044E-4;-0.23568082498836537
9;2.381671653326819E-4;-0.21317829911665753
10;4.8339896053313486E-4;-0.19079453033564067
11;0.0010020050231452442;-0.168652257104644
12;0.0021641727661953236;-0.14701581932402727
13;0.004052427691311149;-0.12652476692460626
14;0.006407350442150758;-0.10786502265176812
15;0.008634572834297916;-0.09146832772332171
16;0.010678604477865155;-0.07717633380498704
17;0.013278247563820195;-0.06467755202269715
18;0.016838178998199414;-0.05452550748984677
19;0.021179921099438205;-0.04746814577592926
20;0.025183539509398317;-0.044026095290748586
21;0.026532582337058346;-0.04373172418443206
22;0.02559129453171624;-0.04373621742546701
23;0.025806704443759695;-0.04104530475922166
24;0.02998135303524173;-0.03595732778297988
25;0.03719467094492012;-0.031725258911225476
26;0.04580575686622883;-0.02928121266754402
27;0.053103941899369;-0.029652474864308248
28;0.0579032440600101;-0.03127538581970185
29;0.06168530527864575;-0.03205128703933663
30;0.0654325473221126;-0.03238710549577777
31;0.07069480468933052;-0.031881001951980736
32;0.075737875471392;-0.03349059931113302
33;0.07892014919777639;-0.03665761185533105
34;0.08003834887134303;-0.04062126467318158
35;0.07936364099104054;-0.044069565197489814
36;0.079259726606987;-0.04532466481983835
37;0.0812872354431806;-0.04498480027120407
38;0.08388992665953454;-0.04457240826890614
39;0.0852064500862612;-0.04528515913184223
40;0.08410850391366187;-0.04763511139331862
41;0.08345007252529245;-0.048257808824381625
42;0.08398890431807952;-0.04813767824846595
43;0.08445728823287275;-0.04799839595964859
44;0.0853224878953401;-0.047331040292909445
45;0.08645721801098416;-0.04744757648268624
46;0.08711922347964778;-0.04791703614680346
47;0.08856066446462428;-0.046834149860978266
48;0.09046919761781633;-0.04446683795873363
49;0.09320385688736997;-0.04151728256343896
50;0.09505669714324033;-0.04069237580707367
51;0.09704860811907334;-0.03958077668277456
52;0.09951423949726093;-0.03862733707579075
53;0.10137352293653591;-0.038347515941113734
54;0.1020598869371909;-0.03795585209356812
55;0.10217857527305249;-0.03811470073547919
56;0.10305829615070747;-0.03752938370540253
57;0.10447981566883525;-0.03686104894849147
58;0.10615585654612594;-0.0357591175743709
59;0.10721667513178935;-0.03472392657287559
60;0.10732112333208993;-0.033344526474099044
61;0.10757870572074539;-0.03218452169606108
62;0.11007242977418255;-0.029843544502159182
63;0.11362012879908104;-0.02718999997670192
64;0.11823878138919035;-0.024365831197456066
65;0.12170595343737717;-0.023309791020827305
66;0.12395826966339717;-0.022837701342426145
67;0.12633703457990297;-0.021607853029378454
68;0.12757065201311868;-0.02126516039924765
69;0.12851390393464193;-0.021677012201000052
70;0.12892403448663814;-0.02211017944828237
71;0.1284866877058797;-0.023344627428304086
72;0.12880764484248566;-0.02334397335072537
73;0.1293036567500262;-0.02340356410580625
74;0.12959782134047435;-0.023025393228318116
75;0.12971408566423057;-0.022781272538963723
76;0.1296791524204596;-0.02328571011464088
77;0.13021946423147318;-0.022269155843128795
78;0.13074179596464744;-0.021867947640764843
79;0.13122883601807048;-0.02120971415285775
80;0.1325972058321405;-0.01963206721539163
81;0.13452150724825393;-0.018296060389828922
82;0.13612427261752122;-0.016691006219058044
83;0.13850602161075914;-0.014065342920594286
84;0.14092868537753492;-0.012532340089498675
85;0.14279952796982384;-0.01138839581362084
86;0.1451185792631722;-0.010126378728780135
87;0.14616040917871898;-0.010278314437230289
88;0.14668383180263944;-0.009623597051335654
89;0.1475274320597564;-0.009247609170352025
90;0.14984538523693006;-0.008198554284164494
91;0.15257611838876609;-0.006663715480424603
92;0.15495751646283373;-0.005723816391512914
93;0.15573536403414184;-0.00615999566373245
94;0.15653473683623348;-0.005665372804121444
95;0.15764053339896328;-0.005651393280281783
96;0.15902939617281137;-0.005543947930188396
97;0.1602244477043952;-0.004715952529299867
98;0.16262470860675743;-0.0027933051383612463
99;0.16552349603679564;-9.027620728471902E-4
100;0.1679578171954536;-4.3984996626052854E-4
101;0.17049163737394332;2.773809799660141E-4
102;0.1739726923864414;0.0011258690704866944
103;0.1755662600562277;3.8398978134153764E-4
104;0.17753887313416988;0.0010361920050741863
105;0.17992790355912058;9.006796666815569E-4
106;0.1815092079496306;9.935533567829414E-4
107;0.1818958417286045;4.475930399797857E-4
108;0.18203955625991006;-7.443555083954262E-4
109;0.18306724453338025;-0.0011198941017880998
110;0.184047106096037;-0.0012997511387345317
111;0.18473910283586073;-9.572227239275417E-4
112;0.18406021101460923;-0.0014172854742429994
113;0.1826486995437361;-0.0019611631160621717
114;0.18226041465726128;-9.121153502232597E-4
115;0.1820640518257622;-2.5206533338929994E-4
116;0.18204166934674154;5.281407623994255E-4
117;0.18319278234599065;0.001534189557194282
118;0.1841593967120065;0.002563330777898323
119;0.18464959712249876;0.003246494820197622
120;0.1857725154855455;0.004756024275716118
121;0.18713640808933577;0.0065041393612525495
122;0.18791614586355385;0.0069932098140389155
123;0.18930176200331594;0.008364152955194043
124;0.19011730254435835;0.00881507858338404
125;0.19081547292572543;0.008905701373004317
126;0.1914259992613874;0.009432094412097438
127;0.19266235772151874;0.010970536211150184
128;0.19306474153758002;0.01115393848931029
129;0.1933299908201713;0.01243867327717215
130;0.19432342808126754;0.013458549269224537
131;0.1957543756481575;0.01489346234050484
132;0.19857163374018702;0.016930879676692864
133;0.20125228906014772;0.01788429197605042
134;0.204453847289912;0.020275063886316776
135;0.20699820244205744;0.021883858418151474
136;0.21047049521900643;0.023927685862927525
137;0.21362731303259924;0.02555770368885206
