iteration;g_mean;velocity_mean
0;0.26529785506734294;-0.03304176313839079
1;0.2518327168741753;-0.03612560498256895
2;0.24584514545981762;-0.04005913675707585
3;0.2443319166416818;-0.03930843723106188
4;0.24410663356346868;-0.03721893495164249
5;0.24439103847169008;-0.03491508139257946
6;0.24466164228287618;-0.03250642563290603
7;0.24512565080765075;-0.03031571850674672
8;0.2457413265784402;-0.027801863969551237
9;0.24627193559685673;-0.0253902808693744
10;0.24673044151712653;-0.022782528971740067
11;0.24704950233150277;-0.020334471273330275
12;0.2473305096663201;-0.017741552383748076
13;0.2486651082829935;-0.01470792245786992
14;0.2497218999240781;-0.012650912544256607
15;0.250212695684196;-0.010930432745478988
16;0.2501843849602833;-0.009724710393811146
17;0.25006714231322585;-0.008869654882513952
18;0.25066566191588197;-0.007554872975985649
19;0.25190412203275936;-0.006298814663224461
20;0.25263024212134905;-0.005795074546489859
21;0.2528546074501429;-0.005514198284679838
22;0.2528545180576804;-0.005298488961431666
23;0.2532607738587933;-0.0044018771771232364
24;0.2549897200358314;-0.002588734979455432
25;0.25750605519896597;-0.0010557253984776645
26;0.25993857734480963;-4.678168422339188E-4
27;0.2624347738090229;6.809535078477688E-5
28;0.2643893368426399;1.2813499595202839E-4
29;0.26573990340776865;1.2005065890055219E-4
30;0.2666255056857806;-3.1214137448763724E-4
31;0.26692771578072283;-0.0012282435886350209
32;0.26635682363910074;-0.0026982782505255015
33;0.2652485234213192;-0.004110309166669415
34;0.26462750722413003;-0.004957601738611377
35;0.26387953245874585;-0.005834576077396796
36;0.2629951151887229;-0.006736688273246182
37;0.26237466589619796;-0.006957080368629386
38;0.26192071358790175;-0.007246141738093728
39;0.2616684779363;-0.00739411212396818
40;0.2614159695968311;-0.00785529656946892
41;0.26080850271563033;-0.008297030470424628
42;0.26019266017734877;-0.008894010709815709
43;0.2589133707822138;-0.009786203387977359
44;0.2577128819853937;-0.010332036416132848
45;0.256770220235494;-0.010445286253365866
46;0.25674765301027275;-0.009869482458205542
47;0.2567058431493074;-0.009328013373666214
48;0.2566700714032669;-0.008559080084774937
49;0.25648026441477056;-0.00857433245011091
50;0.2563746952151015;-0.008137612895643324
51;0.25643246928814717;-0.007746228741306299
52;0.2565946755566861;-0.007565165996309393
53;0.25724714218307293;-0.006897170672302323
54;0.2582196066595212;-0.0061162982767906365
55;0.25868241047580626;-0.006307982481076007
56;0.25928120910509683;-0.006194780030294192
57;0.2599290098997069;-0.006083927050982634
58;0.26034747457761637;-0.006381886562748291
59;0.2600488707213105;-0.006749066696768597
60;0.25967453335853624;-0.006948026928293362
61;0.25893043610728417;-0.0076798188078412155
62;0.25804605616412574;-0.008236450684390165
63;0.2581129313266214;-0.008216962466573007
64;0.257839936049303;-0.008610481022629703
65;0.2574748852801362;-0.008922147706293097
66;0.2574110751902773;-0.008817621628390305
67;0.25739252726911277;-0.008728869261195833
68;0.25762655930716327;-0.008491826758391548
69;0.2577717026588195;-0.008153253874577744
70;0.25790585460793264;-0.008310386549498307
71;0.25762066715480664;-0.008124256580749533
72;0.2576275295539669;-0.008092876059407995
73;0.2575822924953817;-0.00776015793305167
74;0.2581364237070024;-0.007327916047366059
75;0.258495334655617;-0.006734881657654167
76;0.2579242361613881;-0.00679740583189962
77;0.2573072636247673;-0.006704964442713972
78;0.25737011133228715;-0.0065565546881505956
79;0.2578215592464945;-0.006112588689995151
80;0.2585199764225466;-0.005887242649517439
81;0.2591364409212119;-0.005631431694056608
82;0.2595371217053624;-0.005650004023451139
83;0.25970672930174943;-0.00572493215749441
84;0.2599524887435302;-0.00607223482032975
85;0.25995836712265497;-0.006320954747422383
86;0.2600369344342088;-0.0062113101804555215
87;0.2607108506145447;-0.005436279075742054
88;0.26188194114481583;-0.00428106571127716
89;0.26335432698877465;-0.002994646112265077
90;0.26466969037100335;-0.002009393310103369
91;0.26527954714494784;-0.0014453559328768488
92;0.2658667715897501;-8.892627375223026E-4
93;0.2676522683988195;4.2188288516269574E-4
94;0.2688942451182947;7.314286013692932E-4
95;0.26941061063736166;7.22500700646473E-4
96;0.269654104623415;2.9716834758205835E-4
97;0.2697709762173244;-3.4010391791510045E-4
98;0.2698064569822657;-0.0011332456053761465
99;0.2693608905697428;-0.0018908945333584927
100;0.2693052408389864;-0.0022054806063703998
101;0.2695430960776103;-0.002555515551804654
102;0.269530501572283;-0.0032222526702044515
103;0.26932962752706435;-0.0035748498359407647
104;0.2690824328160561;-0.0037983047821567514
105;0.2686479749822436;-0.003868375845691558
106;0.2683619193919088;-0.004078730981553835
107;0.2685969193389984;-0.0036821307742710015
108;0.26889012699968234;-0.0030765059840009434
109;0.26880793602102293;-0.003127590451065725
110;0.2683621811896496;-0.0029838884384225583
111;0.2680400180492829;-0.003185838293426055
112;0.26808683956347534;-0.0025485598338303005
113;0.26826632296521946;-0.002355632386232813
114;0.2680309875751526;-0.002654063263430016
115;0.26868419572761615;-0.001910952840065052
116;0.26962870051820886;-0.0012873791628095863
117;0.2698170484768668;-0.0012387049845148125
118;0.26992518820385925;-8.641571198480087E-4
