iteration;g_mean;velocity_mean
0;0.0874130179890112;-0.06257901936598195
1;0.07991359274966167;-0.06367392109550353
2;0.07952612229810783;-0.06170149712088867
3;0.07973356671716367;-0.05939079447206678
4;0.08003717682469558;-0.05672832324552113
5;0.08041418070641894;-0.05417825078470623
6;0.0798640399455269;-0.05251948167651536
7;0.07918884242032517;-0.05072937655640273
8;0.07860154022350568;-0.04829834106177981
9;0.07890724676635316;-0.04492720796449949
10;0.07887446626526942;-0.042519835397391716
11;0.07867657061732802;-0.04021670853289642
12;0.07903977340441565;-0.03747252453204271
13;0.07929596631014252;-0.03461070397765445
14;0.0798971377742199;-0.03140136480070719
15;0.0802520768152602;-0.029043493875020136
16;0.08049711464563239;-0.02664232616660202
17;0.08106889440312354;-0.02453752315720352
18;0.08101158251896393;-0.023426710434157
19;0.08178811303310127;-0.021824793498192878
20;0.08382687664972942;-0.020240683805672045
21;0.08537612224999029;-0.02056007965419144
22;0.0849505354561704;-0.02205890015150287
23;0.0833371294252567;-0.023494252432185884
24;0.08256849597491671;-0.0230348772566298
25;0.08264961789689987;-0.022615045841160517
26;0.08304081355520179;-0.022308769647857656
27;0.08354338723820423;-0.02277704987983583
28;0.08298777234848373;-0.02418467279499918
29;0.08158307750497092;-0.025165866587427192
30;0.08072517925810395;-0.02506179042665716
31;0.08142401079755843;-0.023375224444405214
32;0.08321941437181805;-0.02190299433330534
33;0.0844090482198299;-0.02179222112756746
34;0.08422802307419905;-0.022798186755785474
35;0.08341517552616541;-0.023403491711686288
36;0.08288358387352211;-0.023248091440202533
37;0.08386698512665898;-0.02181281649874243
38;0.08531852843669205;-0.02099751204489573
39;0.08665130549565017;-0.020916326799330816
40;0.08680502861716584;-0.02180819768839822
41;0.08552428906059753;-0.02314461799026161
42;0.08478350032802562;-0.02327016754913091
43;0.08531941199080019;-0.021890115946493947
44;0.08641440678753237;-0.02084506808184678
45;0.08737843512645846;-0.02098117465064551
46;0.08737415765670724;-0.021920121910681704
47;0.08689703676739129;-0.02241303385372077
48;0.0868225827169367;-0.022012600726407032
49;0.08704605577040965;-0.021781570107391728
50;0.08766558849768213;-0.021280079834150187
51;0.08813539207304688;-0.021811198433763872
52;0.08853167625465845;-0.02229156858029303
53;0.08831463942455077;-0.023016205997350422
54;0.08704125350726949;-0.02461602693644207
55;0.08624235276395331;-0.025320553316506282
56;0.08575064838782027;-0.026031646720293667
57;0.08465625859347657;-0.027156918363806563
58;0.08369042346227437;-0.02771259587154713
59;0.08351894120811736;-0.027296273871765375
60;0.08321490803253444;-0.027251079380404573
61;0.0837670330913635;-0.025907206873921403
62;0.08519247722517867;-0.02484418788538652
63;0.08592502765720302;-0.024915823838096922
64;0.08554274616538;-0.025798234165737326
65;0.08423621026277939;-0.027362782323744568
66;0.08288891385857822;-0.028072683352663476
67;0.08161769067308924;-0.02812750250508401
68;0.08066817556758153;-0.028437928351944086
69;0.07950418335139223;-0.028727091558316258
70;0.07852597608642586;-0.02913979965912945
71;0.07791672025154109;-0.029095742557974962
72;0.07782710274986734;-0.028393072672657838
73;0.07881068715316497;-0.026702529019836753
74;0.08065806403479503;-0.024962270038757957
75;0.08224650365275095;-0.023579731981876885
76;0.08372928063680443;-0.022489019588443505
77;0.08522590106253794;-0.02138733191949175
78;0.08625003203062022;-0.021642466379315207
79;0.08743397178485164;-0.021221389091386107
80;0.0881064146152571;-0.02138337290167067
81;0.08894413452151809;-0.02149375140809239
82;0.08850599081441071;-0.02240831744630573
83;0.08720231882022236;-0.02344820924333669
84;0.08583548143056263;-0.024182887148257948
85;0.08487211650480687;-0.024384466219714445
86;0.08433724646177186;-0.024181517491283847
87;0.08349393817849624;-0.02410667175378915
88;0.08276599409842485;-0.02402269196728827
89;0.08194099576307898;-0.023926566399202973
90;0.081745157082829;-0.023594949714064818
91;0.08181322383591162;-0.022914759311437903
92;0.08232375141597766;-0.0222811211650746
93;0.08285221309908954;-0.02184111205445776
94;0.08332190648946784;-0.021557010340201792
95;0.08361454200690556;-0.02133505018754355
96;0.08363156559355844;-0.021527747612344883
97;0.08304089549857632;-0.022181921089359534
98;0.08207162498439571;-0.022711720441349673
99;0.08199652244753411;-0.02212934615166665
100;0.08167559970927057;-0.022393836963573194
101;0.08125997284733569;-0.022340724118803973
102;0.08153830878866034;-0.02215915001000743
103;0.08206832931020204;-0.021921329446083517
104;0.08251614960856367;-0.02166783943298653
105;0.08263546825338942;-0.02148742321982374
106;0.08316725187225384;-0.02127334534101423
107;0.08305297977974471;-0.02183681304824055
108;0.08313739497043016;-0.021828425606860755
109;0.08387294590686359;-0.021466351326147336
110;0.08437043650591973;-0.021370100132875523
111;0.08353142239122321;-0.022969428375153738
112;0.082002323891745;-0.024206830493888137
113;0.08085989358014897;-0.02473796159596382
114;0.07989051885802496;-0.02546257187883656
115;0.07943031370663714;-0.025321357233200475
116;0.07905715126962706;-0.025601953259273162
117;0.07822433312867479;-0.025925971718369308
118;0.07726794781466804;-0.02677554363320408
119;0.07677101321924854;-0.026336419678265267
120;0.07637961310118087;-0.026047777027807674
121;0.07622153841461862;-0.0252791868017197
122;0.07689621983205233;-0.024198405549715703
123;0.07749122733633866;-0.02411263538336727
124;0.07736012152715721;-0.024446441241977215
125;0.07710303886796431;-0.024492009497210275
126;0.07744344901255343;-0.024033983562250776
127;0.07750259738976342;-0.02425832353447136
128;0.07766049176849324;-0.02445666908739794
129;0.07782589963334298;-0.02435491320867248
130;0.07825561034685195;-0.02398439920072969
131;0.07867775789657948;-0.02337606272671093
132;0.07848421849658598;-0.02335583975013286
133;0.0784324803161341;-0.02292567870872164
134;0.07845932522157388;-0.023060317630101967
135;0.07817126253511214;-0.02348011958624449
136;0.07760938229651308;-0.024175480751689463
137;0.07738592896937337;-0.0245665105107666
138;0.07658130817374766;-0.02525825182663855
139;0.07557844195987432;-0.025732087799141212
140;0.0749624482497359;-0.02604349578047536
141;0.07468744894896229;-0.025845506681855708
142;0.07539485289116542;-0.024914266320179748
143;0.07624527535672233;-0.024106103818513615
