iteration;g_mean;velocity_mean
0;0.381398712303863;-0.11966061754695242
1;0.2591409967814288;-0.12228313615298303
2;0.2595463124853687;-0.0050328040313213215
3;0.3744528225935508;0.10685166010331536
4;0.4827800419081195;0.1019517957273071
5;0.4849588444140189;-0.0037307911353525753
6;0.3799958136612873;-0.11147363911049199
7;0.26709791527620635;-0.12025465114162871
8;0.25256756126381436;-0.023344922043786066
9;0.3502875039986407;0.0886628311442484
10;0.4599835249114094;0.10338765857934552
11;0.4791670242941022;0.014277269679257512
12;0.39563760656605584;-0.08911167947086142
13;0.290150254990726;-0.11228133882101754
14;0.261383907982785;-0.03805234969591709
15;0.33360410744303404;0.060885114481308907
16;0.4271519395400155;0.08493994651420564
17;0.4500911221553326;0.017113116570919063
18;0.3872047146429316;-0.06888754044548828
19;0.3045339723312346;-0.08961837371608353
20;0.28150127310437667;-0.030958738714173307
21;0.3378698664139759;0.04717819513179161
22;0.410169475629985;0.06395790855410768
23;0.424726133809399;0.007620094487634681
24;0.3695110280419049;-0.06207459432991243
25;0.30119516146751585;-0.07594797246553178
26;0.28801157714516773;-0.02133892420980285
27;0.34156233785347884;0.04508501392175949
28;0.4040707122532876;0.05607395798666113
29;0.4136958466543485;0.004233977845371236
30;0.36042332405410804;-0.05920163953694853
31;0.2953402712343756;-0.07186103924403181
32;0.2804200565074161;-0.022541840595841245
33;0.3291765485635988;0.039713877685638235
34;0.39105923888144856;0.0549879768565359
35;0.40658795320021;0.009910051559802395
36;0.3620701907816222;-0.04981728048668755
37;0.303094025623443;-0.0644931808845498
38;0.28567081598073535;-0.024215270083340856
39;0.32215359734950433;0.028843133152421895
40;0.3737793103413082;0.04392834159888865
41;0.38780517296469286;0.007814812261150177
42;0.3529438958067441;-0.04076131296719973
43;0.30618277813514483;-0.05198347595433957
44;0.2941082256488292;-0.01726241635996113
45;0.3290917474262224;0.029344812171118163
46;0.3725651500780798;0.0387856603596526
47;0.3793530087015395;0.002109796999670143
48;0.34184957180800346;-0.043542179547763245
49;0.2978705066243777;-0.05161647863878413
50;0.28835998327646;-0.016708937546065367
51;0.3232276333945778;0.028949289737703394
52;0.3676182721467353;0.03993387622965741
53;0.3768347009606852;0.0063501841155485066
54;0.3423320737286904;-0.038337545578675296
55;0.29771608747935685;-0.05002499338000169
56;0.2854864254184413;-0.018871783506703568
57;0.31507938077455244;0.02271530923053336
58;0.3564828027625606;0.03566212922142855
59;0.3692944393578389;0.00846534873935217
60;0.3411752098967103;-0.032160396819926114
61;0.30071169833977257;-0.04544142159368489
62;0.286412256023943;-0.019601814744541306
63;0.3114279069313904;0.01894811511321236
64;0.350022630763487;0.03242744249224614
65;0.3609340790876688;0.0061793554793538865
66;0.33416910697867036;-0.03150909478436092
67;0.2973499601698985;-0.04229846267702206
68;0.2858053083995057;-0.017599530824506007
69;0.30912392752514917;0.017988228073291118
70;0.3452048457325664;0.031261195053371604
71;0.356470976226146;0.0068116383997881445
72;0.33176854021260177;-0.029229374150722617
73;0.296517268121557;-0.039494771101350905
74;0.285459690624012;-0.015634012310230348
75;0.3093353810129687;0.01879111193880343
76;0.3439236741639976;0.029911525651070345
77;0.3538190502328463;0.005851529696682204
78;0.3287290976485779;-0.029491161700350373
79;0.29315644997406015;-0.040464221996294264
80;0.2821975314201319;-0.01625781285170778
81;0.3053305989431781;0.01825509820042174
82;0.3403906264837504;0.031137746064574874
83;0.3516615954139751;0.009146972792613773
84;0.33011674242659617;-0.023963576979694496
85;0.29703234810594614;-0.03547296085311997
86;0.28465557413051684;-0.016139629906472382
87;0.30384303253668093;0.014661386911643214
88;0.33506700055267;0.02685096664357048
89;0.34579891062959356;0.007268587921516416
90;0.32635033102121686;-0.022922506512814363
91;0.2964193336660075;-0.033357463550710266
92;0.2849812437534101;-0.015112458181324095
93;0.30135937423915043;0.012149907481360168
94;0.329963642590388;0.023886079018538574
95;0.3399645204530445;0.006428199195563121
96;0.3216531829414768;-0.02119851100939822
97;0.29423259972633325;-0.030921334636726555
98;0.285136449361652;-0.013668405449412276
99;0.3007026113776327;0.011430590949777908
