iteration;g_mean;velocity_mean
0;0.5918475514250388;0.2670019938124168
1;0.7431157808909323;0.3329702066559998
2;0.7734432114211408;0.28940718050587766
3;0.7510528852647097;0.23649199194962725
4;0.7142475471369597;0.21327318842907325
5;0.6994026060633843;0.2290699333544396
6;0.7131780383646855;0.2540694619753005
7;0.7298667728381254;0.25335592466530554
8;0.7244565711941449;0.22413410852416227
9;0.699210398982202;0.1960185167184101
10;0.679296854764397;0.19507491719107742
11;0.6822857234319154;0.2171599097260419
12;0.702062069236572;0.23788885244231084
13;0.7207977647309961;0.23847906590879128
14;0.7198836143566475;0.21409466052786388
15;0.6974085358204074;0.18589921033891288
16;0.6727059681012216;0.1786078557855876
17;0.6670487492502598;0.19704785752908147
18;0.6833178975653621;0.22094516081916005
19;0.7046649908314309;0.22856270150916266
20;0.7107560639984382;0.21213077177198747
21;0.6960050584325004;0.18871392610921905
22;0.6771738251498485;0.18181707076149653
23;0.6706700316982657;0.19272801870865536
24;0.6798737149475642;0.209025300818829
25;0.6941255359273831;0.2137582782533741
26;0.6985109033220605;0.20199856473683347
27;0.6865607261512068;0.18438246254293175
28;0.6720978314637793;0.18114710917191082
29;0.6713460021191052;0.19524827149034366
30;0.683792804990255;0.21040957679416675
31;0.6962861572399066;0.21087594696390694
32;0.6943856673247489;0.19435224794117462
33;0.6778015383397609;0.17581613863141546
34;0.6637835121014585;0.17552382730342828
35;0.6644585875250488;0.1911902141294699
36;0.6778294870457583;0.20858882739050336
37;0.6930254895065242;0.21307686881543123
38;0.6961671095817353;0.19897001283080434
39;0.6815271314546558;0.1776153776060593
40;0.6618671717449671;0.16996919142247208
41;0.6574078082857562;0.1832212026372582
42;0.6689061670826781;0.20218125108004892
43;0.6855886281974675;0.21048697390524676
44;0.6913228241998838;0.19982380799764843
45;0.6824367846573963;0.1825792050380614
46;0.6684772954007862;0.17499116410157195
47;0.6602315825701814;0.17970485210448386
48;0.6654531349466399;0.19368489649935927
49;0.6776529687871458;0.20179307134026395
50;0.6838045436448092;0.1958190368610203
51;0.677894619031753;0.18313588349891322
52;0.6676515199499526;0.17848280913533388
53;0.6647415526226431;0.1850137512750953
54;0.6702887560859913;0.19394113148228664
55;0.676636164160656;0.19501038421844574
56;0.6765992705417201;0.18673667355771512
57;0.6676990056729308;0.17655562634183378
58;0.6598105948114681;0.17727287310666454
59;0.6609746067260649;0.18801271788889531
60;0.670164910314777;0.19812564685888182
61;0.6795668575305928;0.19870039088873345
62;0.6791030942078904;0.18685073029641952
63;0.6669832565801102;0.17304473634201126
64;0.6542461710511607;0.17108074280760435
65;0.6522621316197619;0.183053389249913
66;0.6636599639195334;0.1977592250017115
67;0.6773217293566551;0.20215253331552427
68;0.6806296447407374;0.19171977247586533
69;0.6719673213297144;0.1769965866826012
70;0.659114233696884;0.17087247103415262
71;0.6517068137033536;0.17580166939750544
72;0.6560253326847754;0.18844115348357415
73;0.6675401514882943;0.19631629065869874
74;0.6734915246822875;0.1916997649765563
75;0.6694977472555063;0.1809403690165253
76;0.6603793301189202;0.175600349167087
77;0.6563849803084694;0.17999154671980383
78;0.6619144740851408;0.18892821963173076
79;0.6675894451406952;0.19013084201000702
80;0.6673047470606356;0.1837956368637716
81;0.6612279584130448;0.1767491831574065
82;0.6559837587693003;0.17696405991409925
83;0.6541589744282343;0.18192716571170808
84;0.6612578081077454;0.190555897997919
85;0.6699557956733327;0.19181488189431115
86;0.6691049350817754;0.18271122708000012
87;0.6614513913963401;0.17421390185570948
88;0.6530627748323904;0.1729183888746615
89;0.6514659999533715;0.17965568669232285
90;0.6583198781102491;0.18951018747541418
91;0.6668912356959108;0.19221368014191934
92;0.6685080968479763;0.1845204404106408
93;0.6614712847916059;0.1747145732818948
94;0.6527004984150065;0.17230107526353064
95;0.6499198029106217;0.17745371357822218
96;0.6557870181326141;0.1859407918225636
97;0.6631242400521092;0.18949692440774185
98;0.6656795149705975;0.1856328145638327
99;0.6628287330848193;0.1790669387902927
100;0.6552545738398592;0.17422009923558582
101;0.6497132313624935;0.17487788767338258
102;0.6512035008485599;0.18068390634082918
103;0.6587112077325963;0.18658358884392054
104;0.6628943707729653;0.18594832635813624
105;0.6612832704819868;0.18113802820312178
106;0.6558551727634786;0.17717883435678422
107;0.6520597928413006;0.17742734717511222
108;0.65333818251395;0.18041465356850012
109;0.6563902210587191;0.1827156742516037
110;0.6582266048024505;0.18126088392363765
111;0.6567851145246364;0.17843359893001845
112;0.6546088359258518;0.1784241090470784
113;0.6528822808460648;0.17984038069019698
114;0.6536879990775347;0.18117328065073093
115;0.6561515935181683;0.18179417082565522
116;0.6567146550696908;0.1788223695071018
117;0.652511570599896;0.17443820169675237
118;0.6486212419914278;0.1747567866316165
119;0.6495534294696406;0.1802237083161329
120;0.6545733242748686;0.18544198556418814
121;0.6594415618577842;0.18628209242560237
122;0.6604719711118497;0.18116941148691515
123;0.6560181631823354;0.17491141548785236
124;0.650202475381996;0.17313306400230546
125;0.6478195949327147;0.1767579613525453
126;0.6521321500426049;0.1828336678948183
127;0.6575919057536866;0.18520003723732326
128;0.6589122152492292;0.18047599584077686
129;0.6537256203472781;0.17294851686375717
130;0.6465647407621924;0.17032101322324414
